temperature,month,hour,weekend,sunny,crowd_level,weather_Clear,weather_Drizzle,weather_Mostly Clear,weather_Overcast,weather_Partly Cloudy,weather_Rain,weather_Snow
5.7,4,11,0,0,0.07,False,False,False,False,True,False,False
7.2,4,12,0,0,0.09,False,False,False,True,False,False,False
7.9,4,13,0,0,0.13,False,False,False,True,False,False,False
8.8,4,14,0,0,0.14,False,False,False,True,False,False,False
9.0,4,15,0,0,0.2,False,False,False,False,True,False,False
9.3,4,16,0,0,0.22,False,False,False,False,True,False,False
9.1,4,17,0,0,0.19,False,False,False,False,True,False,False
8.4,4,18,0,0,0.24,False,False,True,False,False,False,False
9.5,4,11,0,1,0.06,True,False,False,False,False,False,False
10.8,4,12,0,1,0.19,True,False,False,False,False,False,False
11.8,4,13,0,1,0.27,True,False,False,False,False,False,False
12.7,4,14,0,1,0.25,True,False,False,False,False,False,False
13.4,4,15,0,1,0.28,True,False,False,False,False,False,False
13.9,4,16,0,1,0.3,True,False,False,False,False,False,False
14.2,4,17,0,1,0.28,True,False,False,False,False,False,False
14.1,4,18,0,0,0.16,False,False,False,True,False,False,False
19.4,4,11,0,0,0.1,False,False,False,True,False,False,False
21.7,4,12,0,0,0.14,False,False,False,True,False,False,False
23.4,4,13,0,0,0.23,False,False,False,True,False,False,False
24.2,4,14,0,0,0.33,False,False,True,False,False,False,False
24.9,4,15,0,0,0.38,False,False,True,False,False,False,False
25.1,4,16,0,1,0.41,True,False,False,False,False,False,False
25.0,4,17,0,1,0.4,True,False,False,False,False,False,False
24.3,4,18,0,0,0.33,False,False,False,False,True,False,False
22.4,4,11,1,0,0.16,False,True,False,False,False,False,False
24.3,4,12,1,0,0.38,False,False,True,False,False,False,False
25.8,4,13,1,0,0.41,False,False,False,False,True,False,False
26.0,4,14,1,0,0.3,False,False,False,True,False,False,False
26.0,4,15,1,0,0.21,False,True,False,False,False,False,False
25.5,4,16,1,0,0.23,False,True,False,False,False,False,False
24.8,4,17,1,0,0.32,False,False,False,True,False,False,False
22.0,4,18,1,0,0.2,False,True,False,False,False,False,False
12.9,4,11,1,0,0.13,False,False,False,True,False,False,False
14.3,4,12,1,0,0.2,False,False,False,True,False,False,False
15.6,4,13,1,0,0.23,False,False,False,True,False,False,False
16.6,4,14,1,0,0.24,False,False,False,True,False,False,False
17.5,4,15,1,0,0.27,False,False,False,True,False,False,False
18.1,4,16,1,0,0.28,False,False,False,True,False,False,False
18.3,4,17,1,0,0.31,False,False,False,True,False,False,False
18.0,4,18,1,0,0.29,False,False,False,True,False,False,False
23.4,4,11,0,0,0.1,False,True,False,False,False,False,False
24.2,4,12,0,0,0.1,False,True,False,False,False,False,False
23.7,4,13,0,0,0.24,False,False,False,True,False,False,False
23.6,4,14,0,0,0.1,False,False,False,False,False,True,False
20.0,4,15,0,0,0.15,False,True,False,False,False,False,False
20.2,4,16,0,0,0.15,False,True,False,False,False,False,False
20.0,4,17,0,0,0.23,False,False,False,True,False,False,False
19.6,4,18,0,0,0.2,False,False,False,True,False,False,False
13.6,4,11,0,0,0.1,False,False,False,True,False,False,False
15.3,4,12,0,0,0.09,False,False,False,True,False,False,False
16.6,4,13,0,0,0.14,False,False,False,True,False,False,False
17.9,4,14,0,0,0.19,False,False,False,True,False,False,False
18.7,4,15,0,0,0.2,False,False,False,True,False,False,False
19.0,4,16,0,0,0.24,False,False,False,True,False,False,False
19.1,4,17,0,0,0.19,False,False,False,True,False,False,False
18.8,4,18,0,0,0.22,False,False,False,True,False,False,False
17.9,4,11,0,1,0.19,True,False,False,False,False,False,False
19.5,4,12,0,1,0.25,True,False,False,False,False,False,False
20.9,4,13,0,1,0.29,True,False,False,False,False,False,False
22.0,4,14,0,1,0.39,True,False,False,False,False,False,False
22.7,4,15,0,1,0.4,True,False,False,False,False,False,False
23.1,4,16,0,1,0.43,True,False,False,False,False,False,False
23.1,4,17,0,1,0.42,True,False,False,False,False,False,False
22.8,4,18,0,1,0.4,True,False,False,False,False,False,False
21.3,4,11,0,1,0.17,True,False,False,False,False,False,False
23.3,4,12,0,1,0.28,True,False,False,False,False,False,False
24.9,4,13,0,1,0.39,True,False,False,False,False,False,False
25.8,4,14,0,1,0.38,True,False,False,False,False,False,False
26.5,4,15,0,1,0.43,True,False,False,False,False,False,False
26.6,4,16,0,0,0.36,False,False,True,False,False,False,False
26.4,4,17,0,0,0.36,False,False,False,False,True,False,False
26.5,4,18,0,0,0.36,False,False,False,False,True,False,False
16.9,4,11,0,0,0.03,False,False,False,False,False,True,False
16.2,4,12,0,0,0.04,False,False,False,False,False,True,False
19.7,4,13,0,0,0.12,False,True,False,False,False,False,False
20.0,4,14,0,0,0.06,False,False,False,False,False,True,False
21.1,4,15,0,0,0.13,False,True,False,False,False,False,False
20.6,4,16,0,0,0.11,False,False,False,False,False,True,False
21.8,4,17,0,0,0.15,False,True,False,False,False,False,False
19.9,4,18,0,0,0.07,False,False,False,False,False,True,False
11.7,4,11,1,0,0.15,False,False,False,True,False,False,False
12.2,4,12,1,0,0.21,False,False,False,True,False,False,False
12.3,4,13,1,0,0.24,False,False,False,True,False,False,False
12.6,4,14,1,0,0.23,False,False,False,True,False,False,False
13.1,4,15,1,0,0.24,False,False,False,True,False,False,False
12.7,4,16,1,0,0.24,False,False,False,True,False,False,False
11.9,4,17,1,0,0.24,False,False,False,True,False,False,False
10.4,4,18,1,0,0.26,False,False,False,True,False,False,False
11.4,4,11,1,1,0.27,True,False,False,False,False,False,False
12.9,4,12,1,1,0.29,True,False,False,False,False,False,False
14.1,4,13,1,1,0.38,True,False,False,False,False,False,False
15.0,4,14,1,1,0.39,True,False,False,False,False,False,False
15.5,4,15,1,1,0.42,True,False,False,False,False,False,False
15.8,4,16,1,1,0.43,True,False,False,False,False,False,False
15.7,4,17,1,1,0.39,True,False,False,False,False,False,False
15.2,4,18,1,1,0.42,True,False,False,False,False,False,False
16.7,4,11,0,1,0.1,True,False,False,False,False,False,False
18.5,4,12,0,1,0.23,True,False,False,False,False,False,False
19.9,4,13,0,1,0.29,True,False,False,False,False,False,False
21.0,4,14,0,1,0.32,True,False,False,False,False,False,False
22.0,4,15,0,1,0.42,True,False,False,False,False,False,False
22.7,4,16,0,1,0.41,True,False,False,False,False,False,False
22.9,4,17,0,1,0.4,True,False,False,False,False,False,False
22.5,4,18,0,1,0.44,True,False,False,False,False,False,False
23.2,4,11,0,0,0.18,False,False,False,True,False,False,False
22.3,4,12,0,0,0.23,False,False,False,False,True,False,False
25.9,4,13,0,0,0.32,False,False,True,False,False,False,False
26.9,4,14,0,0,0.28,False,False,False,False,True,False,False
26.8,4,15,0,0,0.27,False,False,False,True,False,False,False
26.7,4,16,0,0,0.14,False,True,False,False,False,False,False
26.0,4,17,0,0,0.27,False,False,False,True,False,False,False
24.7,4,18,0,0,0.27,False,False,False,True,False,False,False
14.0,4,11,0,1,0.13,True,False,False,False,False,False,False
15.8,4,12,0,0,0.15,False,False,False,False,True,False,False
17.4,4,13,0,0,0.22,False,False,False,True,False,False,False
18.7,4,14,0,0,0.21,False,False,False,True,False,False,False
19.5,4,15,0,0,0.28,False,False,False,False,True,False,False
19.9,4,16,0,1,0.34,True,False,False,False,False,False,False
20.0,4,17,0,1,0.33,True,False,False,False,False,False,False
19.7,4,18,0,0,0.19,False,False,False,True,False,False,False
21.3,5,11,0,0,0.29,False,False,False,False,True,False,False
25.1,5,12,0,0,0.26,False,False,False,True,False,False,False
27.5,5,13,0,0,0.33,False,False,False,True,False,False,False
23.0,5,14,0,0,0.12,False,False,False,False,False,True,False
19.1,5,15,0,0,0.12,False,False,False,False,False,True,False
21.6,5,16,0,0,0.28,False,False,False,True,False,False,False
22.0,5,17,0,0,0.21,False,True,False,False,False,False,False
22.0,5,18,0,0,0.21,False,True,False,False,False,False,False
19.8,5,11,0,0,0.11,False,True,False,False,False,False,False
21.8,5,12,0,0,0.35,False,False,True,False,False,False,False
23.1,5,13,0,0,0.18,False,True,False,False,False,False,False
23.6,5,14,0,0,0.2,False,True,False,False,False,False,False
21.8,5,15,0,0,0.19,False,True,False,False,False,False,False
23.7,5,16,0,0,0.22,False,True,False,False,False,False,False
24.5,5,17,0,0,0.36,False,False,False,True,False,False,False
18.5,5,18,0,0,0.12,False,False,False,False,False,True,False
17.7,5,11,1,0,0.17,False,True,False,False,False,False,False
18.5,5,12,1,0,0.18,False,True,False,False,False,False,False
18.9,5,13,1,0,0.22,False,True,False,False,False,False,False
18.3,5,14,1,0,0.22,False,True,False,False,False,False,False
16.3,5,15,1,0,0.13,False,False,False,False,False,True,False
18.4,5,16,1,0,0.23,False,True,False,False,False,False,False
19.4,5,17,1,0,0.22,False,True,False,False,False,False,False
19.8,5,18,1,0,0.24,False,True,False,False,False,False,False
17.4,5,11,1,0,0.09,False,False,False,False,False,True,False
16.1,5,12,1,0,0.13,False,False,False,False,False,True,False
17.7,5,13,1,0,0.24,False,True,False,False,False,False,False
19.6,5,14,1,0,0.46,False,False,False,False,True,False,False
21.1,5,15,1,0,0.25,False,True,False,False,False,False,False
21.4,5,16,1,0,0.55,False,False,True,False,False,False,False
21.3,5,17,1,0,0.59,False,False,True,False,False,False,False
20.7,5,18,1,0,0.36,False,False,False,True,False,False,False
17.8,5,11,0,0,0.26,False,False,False,False,True,False,False
19.8,5,12,0,0,0.12,False,True,False,False,False,False,False
21.0,5,13,0,0,0.16,False,True,False,False,False,False,False
21.8,5,14,0,0,0.37,False,False,False,False,True,False,False
21.5,5,15,0,0,0.41,False,False,False,False,True,False,False
20.7,5,16,0,0,0.18,False,True,False,False,False,False,False
20.7,5,17,0,0,0.42,False,False,False,False,True,False,False
20.3,5,18,0,0,0.31,False,False,False,True,False,False,False
14.7,5,11,0,0,0.16,False,False,False,True,False,False,False
15.5,5,12,0,0,0.1,False,True,False,False,False,False,False
16.2,5,13,0,0,0.15,False,True,False,False,False,False,False
14.0,5,14,0,0,0.17,False,True,False,False,False,False,False
16.6,5,15,0,0,0.19,False,True,False,False,False,False,False
15.0,5,16,0,0,0.16,False,True,False,False,False,False,False
13.3,5,17,0,0,0.16,False,True,False,False,False,False,False
13.1,5,18,0,0,0.18,False,True,False,False,False,False,False
16.1,5,11,0,0,0.12,False,True,False,False,False,False,False
17.1,5,12,0,0,0.14,False,True,False,False,False,False,False
18.4,5,13,0,0,0.29,False,False,False,True,False,False,False
19.0,5,14,0,0,0.27,False,False,False,True,False,False,False
19.6,5,15,0,0,0.42,False,False,False,False,True,False,False
20.0,5,16,0,0,0.29,False,False,False,True,False,False,False
20.4,5,17,0,0,0.29,False,False,False,True,False,False,False
20.2,5,18,0,0,0.29,False,False,False,True,False,False,False
18.2,5,11,0,0,0.3,False,False,True,False,False,False,False
19.1,5,12,0,0,0.33,False,False,True,False,False,False,False
19.9,5,13,0,0,0.39,False,False,True,False,False,False,False
20.5,5,14,0,0,0.39,False,False,False,False,True,False,False
19.7,5,15,0,0,0.46,False,False,True,False,False,False,False
18.6,5,16,0,0,0.4,False,False,False,False,True,False,False
18.4,5,17,0,0,0.3,False,False,False,True,False,False,False
18.5,5,18,0,0,0.45,False,False,True,False,False,False,False
11.4,5,11,0,0,0.24,False,False,False,False,True,False,False
12.7,5,12,0,0,0.22,False,False,False,True,False,False,False
13.7,5,13,0,0,0.33,False,False,False,False,True,False,False
14.4,5,14,0,0,0.24,False,False,False,True,False,False,False
14.1,5,15,0,0,0.36,False,False,False,False,True,False,False
13.8,5,16,0,0,0.3,False,False,False,True,False,False,False
13.6,5,17,0,0,0.29,False,False,False,True,False,False,False
13.7,5,18,0,0,0.35,False,False,False,False,True,False,False
15.6,5,11,1,1,0.38,True,False,False,False,False,False,False
17.7,5,12,1,1,0.49,True,False,False,False,False,False,False
19.3,5,13,1,1,0.56,True,False,False,False,False,False,False
20.3,5,14,1,1,0.6,True,False,False,False,False,False,False
21.0,5,15,1,1,0.62,True,False,False,False,False,False,False
21.6,5,16,1,1,0.61,True,False,False,False,False,False,False
21.7,5,17,1,1,0.61,True,False,False,False,False,False,False
21.5,5,18,1,1,0.6,True,False,False,False,False,False,False
19.3,5,11,1,1,0.46,True,False,False,False,False,False,False
21.1,5,12,1,1,0.52,True,False,False,False,False,False,False
22.4,5,13,1,1,0.63,True,False,False,False,False,False,False
23.1,5,14,1,1,0.67,True,False,False,False,False,False,False
23.5,5,15,1,1,0.69,True,False,False,False,False,False,False
23.7,5,16,1,0,0.42,False,False,False,True,False,False,False
23.6,5,17,1,0,0.54,False,False,False,False,True,False,False
23.0,5,18,1,1,0.71,True,False,False,False,False,False,False
22.6,5,11,0,0,0.24,False,False,False,True,False,False,False
24.2,5,12,0,0,0.25,False,False,False,True,False,False,False
25.1,5,13,0,0,0.34,False,False,False,True,False,False,False
25.7,5,14,0,0,0.33,False,False,False,True,False,False,False
25.6,5,15,0,0,0.37,False,False,False,True,False,False,False
25.6,5,16,0,0,0.21,False,True,False,False,False,False,False
24.2,5,17,0,0,0.37,False,False,False,True,False,False,False
22.1,5,18,0,0,0.33,False,False,False,True,False,False,False
19.0,5,11,0,0,0.13,False,True,False,False,False,False,False
19.0,5,12,0,0,0.13,False,True,False,False,False,False,False
18.7,5,13,0,0,0.13,False,False,False,False,False,True,False
18.5,5,14,0,0,0.1,False,False,False,False,False,True,False
18.3,5,15,0,0,0.17,False,True,False,False,False,False,False
17.9,5,16,0,0,0.21,False,True,False,False,False,False,False
19.0,5,17,0,0,0.17,False,True,False,False,False,False,False
19.6,5,18,0,0,0.18,False,True,False,False,False,False,False
21.0,5,11,0,0,0.29,False,False,True,False,False,False,False
22.4,5,12,0,0,0.19,False,True,False,False,False,False,False
22.5,5,13,0,0,0.31,False,False,False,True,False,False,False
22.6,5,14,0,0,0.32,False,False,False,True,False,False,False
23.0,5,15,0,0,0.34,False,False,False,True,False,False,False
23.0,5,16,0,0,0.5,False,False,True,False,False,False,False
22.5,5,17,0,0,0.24,False,True,False,False,False,False,False
21.7,5,18,0,0,0.21,False,True,False,False,False,False,False
22.4,5,11,0,0,0.31,False,False,False,False,True,False,False
23.8,5,12,0,0,0.18,False,True,False,False,False,False,False
25.0,5,13,0,0,0.47,False,False,True,False,False,False,False
25.7,5,14,0,0,0.48,False,False,True,False,False,False,False
26.2,5,15,0,1,0.55,True,False,False,False,False,False,False
26.6,5,16,0,1,0.58,True,False,False,False,False,False,False
26.3,5,17,0,1,0.59,True,False,False,False,False,False,False
25.9,5,18,0,0,0.5,False,False,True,False,False,False,False
25.2,5,11,0,0,0.17,False,True,False,False,False,False,False
26.4,5,12,0,0,0.17,False,True,False,False,False,False,False
27.2,5,13,0,0,0.35,False,False,False,True,False,False,False
26.5,5,14,0,0,0.12,False,False,False,False,False,True,False
23.1,5,15,0,0,0.12,False,False,False,False,False,True,False
20.0,5,16,0,0,0.18,False,True,False,False,False,False,False
22.0,5,17,0,0,0.35,False,False,False,True,False,False,False
23.3,5,18,0,0,0.23,False,True,False,False,False,False,False
22.1,5,11,1,0,0.47,False,False,True,False,False,False,False
22.8,5,12,1,0,0.47,False,False,False,False,True,False,False
22.7,5,13,1,0,0.55,False,False,False,False,True,False,False
22.4,5,14,1,0,0.27,False,True,False,False,False,False,False
21.9,5,15,1,0,0.24,False,True,False,False,False,False,False
21.9,5,16,1,0,0.57,False,False,True,False,False,False,False
21.5,5,17,1,0,0.58,False,False,True,False,False,False,False
20.8,5,18,1,0,0.24,False,True,False,False,False,False,False
19.3,5,11,1,0,0.37,False,False,False,False,True,False,False
19.3,5,12,1,0,0.34,False,False,False,True,False,False,False
19.4,5,13,1,0,0.5,False,False,False,False,True,False,False
20.0,5,14,1,0,0.46,False,False,False,False,True,False,False
20.4,5,15,1,0,0.57,False,False,True,False,False,False,False
20.8,5,16,1,0,0.37,False,False,False,True,False,False,False
19.4,5,17,1,0,0.5,False,False,False,False,True,False,False
18.5,5,18,1,0,0.25,False,True,False,False,False,False,False
15.0,5,11,0,0,0.15,False,False,False,True,False,False,False
15.9,5,12,0,0,0.26,False,False,False,False,True,False,False
16.9,5,13,0,0,0.31,False,False,False,False,True,False,False
17.4,5,14,0,0,0.37,False,False,False,False,True,False,False
18.5,5,15,0,0,0.28,False,False,False,True,False,False,False
18.6,5,16,0,1,0.52,True,False,False,False,False,False,False
18.0,5,17,0,0,0.44,False,False,True,False,False,False,False
17.0,5,18,0,0,0.43,False,False,True,False,False,False,False
14.0,5,11,0,0,0.15,False,False,False,True,False,False,False
15.6,5,12,0,0,0.22,False,False,False,True,False,False,False
16.7,5,13,0,0,0.23,False,False,False,True,False,False,False
17.7,5,14,0,0,0.27,False,False,False,True,False,False,False
17.2,5,15,0,0,0.3,False,False,False,True,False,False,False
16.7,5,16,0,0,0.29,False,False,False,True,False,False,False
17.3,5,17,0,0,0.29,False,False,False,True,False,False,False
16.9,5,18,0,0,0.27,False,False,False,True,False,False,False
18.2,5,11,0,0,0.2,False,False,False,True,False,False,False
20.4,5,12,0,0,0.15,False,True,False,False,False,False,False
21.8,5,13,0,0,0.26,False,False,False,True,False,False,False
21.8,5,14,0,0,0.19,False,True,False,False,False,False,False
23.0,5,15,0,0,0.23,False,True,False,False,False,False,False
17.7,5,16,0,0,0.1,False,False,False,False,False,True,False
16.3,5,17,0,0,0.16,False,True,False,False,False,False,False
17.5,5,18,0,0,0.18,False,True,False,False,False,False,False
11.1,5,11,0,0,0.13,False,True,False,False,False,False,False
11.2,5,12,0,0,0.1,False,True,False,False,False,False,False
11.4,5,13,0,0,0.14,False,True,False,False,False,False,False
11.3,5,14,0,0,0.15,False,True,False,False,False,False,False
11.2,5,15,0,0,0.19,False,True,False,False,False,False,False
11.2,5,16,0,0,0.17,False,True,False,False,False,False,False
11.5,5,17,0,0,0.16,False,True,False,False,False,False,False
11.0,5,18,0,0,0.15,False,True,False,False,False,False,False
11.5,5,11,0,0,0.09,False,True,False,False,False,False,False
12.7,5,12,0,0,0.11,False,True,False,False,False,False,False
12.7,5,13,0,0,0.17,False,True,False,False,False,False,False
13.5,5,14,0,0,0.34,False,False,False,False,True,False,False
13.5,5,15,0,0,0.16,False,True,False,False,False,False,False
13.9,5,16,0,0,0.15,False,True,False,False,False,False,False
13.6,5,17,0,0,0.37,False,False,False,False,True,False,False
13.2,5,18,0,0,0.37,False,False,False,False,True,False,False
13.2,5,11,1,0,0.18,False,True,False,False,False,False,False
14.2,5,12,1,0,0.17,False,True,False,False,False,False,False
15.3,5,13,1,0,0.2,False,True,False,False,False,False,False
15.5,5,14,1,0,0.32,False,False,False,True,False,False,False
16.3,5,15,1,0,0.47,False,False,False,False,True,False,False
16.1,5,16,1,0,0.5,False,False,True,False,False,False,False
15.5,5,17,1,0,0.44,False,False,False,False,True,False,False
15.5,5,18,1,0,0.52,False,False,True,False,False,False,False
15.3,5,11,1,0,0.25,False,False,False,True,False,False,False
15.5,5,12,1,0,0.34,False,False,False,False,True,False,False
16.7,5,13,1,0,0.35,False,False,False,True,False,False,False
16.5,5,14,1,0,0.32,False,False,False,True,False,False,False
17.1,5,15,1,0,0.41,False,False,False,True,False,False,False
16.9,5,16,1,0,0.33,False,False,False,True,False,False,False
15.9,5,17,1,0,0.33,False,False,False,True,False,False,False
16.1,5,18,1,0,0.53,False,False,True,False,False,False,False
15.5,5,11,0,1,0.25,True,False,False,False,False,False,False
16.7,5,12,0,0,0.3,False,False,True,False,False,False,False
17.8,5,13,0,1,0.44,True,False,False,False,False,False,False
18.8,5,14,0,0,0.27,False,False,False,True,False,False,False
19.4,5,15,0,0,0.39,False,False,False,False,True,False,False
19.7,5,16,0,0,0.46,False,False,True,False,False,False,False
19.0,5,17,0,1,0.51,True,False,False,False,False,False,False
18.3,5,18,0,0,0.45,False,False,True,False,False,False,False
17.9,5,11,0,0,0.18,False,False,False,True,False,False,False
18.6,5,12,0,0,0.22,False,False,False,True,False,False,False
17.9,5,13,0,0,0.3,False,False,False,True,False,False,False
16.9,5,14,0,0,0.26,False,False,False,True,False,False,False
16.2,5,15,0,0,0.18,False,True,False,False,False,False,False
15.3,5,16,0,0,0.16,False,True,False,False,False,False,False
14.4,5,17,0,0,0.16,False,True,False,False,False,False,False
13.9,5,18,0,0,0.18,False,True,False,False,False,False,False
13.5,5,11,0,0,0.13,False,True,False,False,False,False,False
13.8,5,12,0,0,0.15,False,True,False,False,False,False,False
15.3,5,13,0,0,0.1,False,False,False,False,False,True,False
14.7,5,14,0,0,0.09,False,False,False,False,False,True,False
14.7,5,15,0,0,0.15,False,True,False,False,False,False,False
16.1,5,16,0,0,0.19,False,True,False,False,False,False,False
17.6,5,17,0,0,0.42,False,False,False,False,True,False,False
17.3,5,18,0,0,0.3,False,False,False,True,False,False,False
17.7,5,11,0,0,0.22,False,False,False,True,False,False,False
18.3,5,12,0,0,0.26,False,False,False,True,False,False,False
19.0,5,13,0,0,0.27,False,False,False,True,False,False,False
20.2,5,14,0,0,0.29,False,False,False,True,False,False,False
21.0,5,15,0,0,0.2,False,True,False,False,False,False,False
21.3,5,16,0,0,0.2,False,True,False,False,False,False,False
21.7,5,17,0,0,0.41,False,False,False,False,True,False,False
20.5,5,18,0,0,0.18,False,True,False,False,False,False,False
19.0,5,11,0,0,0.2,False,False,False,True,False,False,False
18.9,5,12,0,0,0.21,False,False,False,True,False,False,False
16.8,5,13,0,0,0.08,False,False,False,False,False,True,False
16.3,5,14,0,0,0.09,False,False,False,False,False,True,False
15.3,5,15,0,0,0.18,False,True,False,False,False,False,False
15.0,5,16,0,0,0.09,False,False,False,False,False,True,False
15.4,5,17,0,0,0.16,False,True,False,False,False,False,False
15.0,5,18,0,0,0.11,False,False,False,False,False,True,False
13.8,5,11,1,0,0.17,False,True,False,False,False,False,False
13.5,5,12,1,0,0.18,False,True,False,False,False,False,False
14.1,5,13,1,0,0.2,False,True,False,False,False,False,False
13.3,5,14,1,0,0.32,False,False,False,True,False,False,False
12.2,5,15,1,0,0.37,False,False,False,True,False,False,False
11.9,5,16,1,0,0.36,False,False,False,True,False,False,False
10.9,5,17,1,0,0.33,False,False,False,True,False,False,False
10.9,5,18,1,0,0.33,False,False,False,True,False,False,False
13.1,6,10,1,0,0.54,False,False,True,False,False,False,False
14.7,6,11,1,0,0.57,False,False,True,False,False,False,False
16.4,6,12,1,0,0.41,False,False,False,True,False,False,False
16.8,6,13,1,0,0.44,False,False,False,True,False,False,False
17.0,6,14,1,0,0.48,False,False,False,True,False,False,False
17.1,6,15,1,0,0.67,False,False,False,False,True,False,False
17.5,6,16,1,0,0.51,False,False,False,True,False,False,False
17.6,6,17,1,0,0.68,False,False,False,False,True,False,False
17.1,6,18,1,1,0.84,True,False,False,False,False,False,False
16.1,6,19,1,1,0.71,True,False,False,False,False,False,False
14.5,6,20,1,1,0.69,True,False,False,False,False,False,False
15.9,6,10,0,1,0.46,True,False,False,False,False,False,False
18.0,6,11,0,1,0.6,True,False,False,False,False,False,False
19.4,6,12,0,1,0.58,True,False,False,False,False,False,False
20.3,6,13,0,1,0.66,True,False,False,False,False,False,False
21.1,6,14,0,0,0.58,False,False,True,False,False,False,False
21.6,6,15,0,0,0.57,False,False,False,False,True,False,False
21.8,6,16,0,1,0.71,True,False,False,False,False,False,False
21.8,6,17,0,0,0.54,False,False,False,False,True,False,False
21.5,6,18,0,1,0.67,True,False,False,False,False,False,False
20.8,6,19,0,1,0.64,True,False,False,False,False,False,False
18.8,6,20,0,1,0.64,True,False,False,False,False,False,False
18.7,6,10,0,1,0.55,True,False,False,False,False,False,False
21.0,6,11,0,1,0.57,True,False,False,False,False,False,False
22.8,6,12,0,1,0.66,True,False,False,False,False,False,False
23.9,6,13,0,1,0.74,True,False,False,False,False,False,False
24.5,6,14,0,1,0.75,True,False,False,False,False,False,False
25.0,6,15,0,1,0.76,True,False,False,False,False,False,False
25.4,6,16,0,1,0.76,True,False,False,False,False,False,False
25.5,6,17,0,1,0.75,True,False,False,False,False,False,False
25.2,6,18,0,1,0.75,True,False,False,False,False,False,False
24.2,6,19,0,1,0.69,True,False,False,False,False,False,False
22.3,6,20,0,1,0.7,True,False,False,False,False,False,False
23.8,6,10,0,1,0.58,True,False,False,False,False,False,False
25.6,6,11,0,1,0.63,True,False,False,False,False,False,False
26.9,6,12,0,0,0.6,False,False,True,False,False,False,False
27.6,6,13,0,0,0.64,False,False,True,False,False,False,False
28.1,6,14,0,0,0.69,False,False,True,False,False,False,False
28.6,6,15,0,1,0.84,True,False,False,False,False,False,False
29.1,6,16,0,1,0.8,True,False,False,False,False,False,False
29.1,6,17,0,1,0.8,True,False,False,False,False,False,False
28.4,6,18,0,1,0.8,True,False,False,False,False,False,False
27.6,6,19,0,1,0.71,True,False,False,False,False,False,False
25.8,6,20,0,1,0.67,True,False,False,False,False,False,False
24.3,6,10,0,0,0.56,False,False,True,False,False,False,False
26.3,6,11,0,1,0.63,True,False,False,False,False,False,False
27.5,6,12,0,0,0.23,False,True,False,False,False,False,False
28.1,6,13,0,0,0.69,False,False,True,False,False,False,False
28.8,6,14,0,0,0.47,False,False,False,True,False,False,False
27.7,6,15,0,0,0.17,False,False,False,False,False,True,False
25.3,6,16,0,0,0.18,False,False,False,False,False,True,False
21.3,6,17,0,0,0.17,False,False,False,False,False,True,False
22.4,6,18,0,0,0.28,False,True,False,False,False,False,False
22.4,6,19,0,0,0.42,False,False,False,True,False,False,False
21.7,6,20,0,0,0.26,False,True,False,False,False,False,False
20.3,6,10,0,0,0.13,False,False,False,False,False,True,False
23.2,6,11,0,0,0.27,False,True,False,False,False,False,False
24.0,6,12,0,0,0.26,False,True,False,False,False,False,False
24.7,6,13,0,0,0.29,False,True,False,False,False,False,False
25.1,6,14,0,0,0.26,False,True,False,False,False,False,False
25.9,6,15,0,0,0.27,False,True,False,False,False,False,False
26.7,6,16,0,0,0.48,False,False,False,True,False,False,False
24.0,6,17,0,0,0.26,False,True,False,False,False,False,False
21.3,6,18,0,0,0.18,False,False,False,False,False,True,False
20.9,6,19,0,0,0.26,False,True,False,False,False,False,False
20.6,6,20,0,0,0.23,False,True,False,False,False,False,False
20.3,6,10,1,0,0.27,False,True,False,False,False,False,False
21.6,6,11,1,0,0.27,False,True,False,False,False,False,False
23.1,6,12,1,0,0.27,False,True,False,False,False,False,False
24.3,6,13,1,0,0.77,False,False,True,False,False,False,False
25.4,6,14,1,0,0.77,False,False,True,False,False,False,False
25.9,6,15,1,0,0.53,False,False,False,True,False,False,False
25.7,6,16,1,0,0.55,False,False,False,True,False,False,False
25.2,6,17,1,0,0.54,False,False,False,True,False,False,False
24.1,6,18,1,0,0.55,False,False,False,True,False,False,False
23.6,6,19,1,0,0.52,False,False,False,True,False,False,False
22.3,6,20,1,0,0.48,False,False,False,True,False,False,False
18.4,6,10,1,0,0.27,False,True,False,False,False,False,False
18.0,6,11,1,0,0.16,False,False,False,False,False,True,False
18.3,6,12,1,0,0.14,False,False,False,False,False,True,False
20.3,6,13,1,0,0.31,False,True,False,False,False,False,False
21.4,6,14,1,0,0.29,False,True,False,False,False,False,False
22.0,6,15,1,0,0.35,False,True,False,False,False,False,False
21.5,6,16,1,0,0.17,False,False,False,False,False,True,False
21.2,6,17,1,0,0.29,False,True,False,False,False,False,False
21.5,6,18,1,0,0.29,False,True,False,False,False,False,False
20.6,6,19,1,0,0.3,False,True,False,False,False,False,False
20.2,6,20,1,0,0.45,False,False,False,True,False,False,False
21.8,6,10,0,0,0.19,False,True,False,False,False,False,False
23.1,6,11,0,0,0.25,False,True,False,False,False,False,False
24.1,6,12,0,0,0.26,False,True,False,False,False,False,False
25.0,6,13,0,0,0.28,False,True,False,False,False,False,False
25.5,6,14,0,0,0.28,False,True,False,False,False,False,False
24.1,6,15,0,0,0.17,False,False,False,False,False,True,False
21.3,6,16,0,0,0.17,False,False,False,False,False,True,False
