datetime,temperature,cloudcover,weathercode,month,day,hour,weekday,weekend,sunny,weather,crowd_level
2025-07-02 20:00:00,25.8,100,3,7,2,20,2,0,0,Overcast,0.51
2025-07-03 10:00:00,24.7,3,0,7,3,10,3,0,1,Clear,0.71
2025-07-03 11:00:00,26.3,5,0,7,3,11,3,0,1,Clear,0.76
2025-07-03 12:00:00,27.2,37,1,7,3,12,3,0,0,Mostly Clear,0.68
2025-07-03 13:00:00,27.3,14,0,7,3,13,3,0,1,Clear,0.85
2025-07-03 14:00:00,27.9,30,1,7,3,14,3,0,0,Mostly Clear,0.73
2025-07-03 15:00:00,27.6,43,1,7,3,15,3,0,0,Mostly Clear,0.79
2025-07-03 16:00:00,27.3,17,51,7,3,16,3,0,0,Drizzle,0.34
2025-07-03 17:00:00,27.3,7,0,7,3,17,3,0,1,Clear,0.86
2025-07-03 18:00:00,27.2,4,0,7,3,18,3,0,1,Clear,0.84
2025-07-03 19:00:00,26.0,5,0,7,3,19,3,0,1,Clear,0.8
2025-07-03 20:00:00,24.5,2,0,7,3,20,3,0,1,Clear,0.82
2025-07-04 10:00:00,23.3,0,0,7,4,10,4,0,1,Clear,0.7
2025-07-04 11:00:00,24.7,0,0,7,4,11,4,0,1,Clear,0.73
2025-07-04 12:00:00,25.9,1,0,7,4,12,4,0,1,Clear,0.77
2025-07-04 13:00:00,27.0,0,0,7,4,13,4,0,1,Clear,0.85
2025-07-04 14:00:00,28.0,59,2,7,4,14,4,0,0,Partly Cloudy,0.72
2025-07-04 15:00:00,28.0,12,0,7,4,15,4,0,1,Clear,0.94
2025-07-04 16:00:00,28.4,7,0,7,4,16,4,0,1,Clear,0.92
2025-07-04 17:00:00,28.6,4,0,7,4,17,4,0,1,Clear,0.89
2025-07-04 18:00:00,28.6,4,0,7,4,18,4,0,1,Clear,0.9
2025-07-04 19:00:00,28.0,15,0,7,4,19,4,0,1,Clear,0.84
2025-07-04 20:00:00,26.5,2,0,7,4,20,4,0,1,Clear,0.82
2025-07-05 10:00:00,25.9,14,0,7,5,10,5,1,1,Clear,0.83
2025-07-05 11:00:00,28.1,17,0,7,5,11,5,1,1,Clear,0.94
2025-07-05 12:00:00,29.4,39,1,7,5,12,5,1,0,Mostly Clear,0.84
2025-07-05 13:00:00,30.0,94,3,7,5,13,5,1,0,Overcast,0.62
2025-07-05 14:00:00,30.6,90,51,7,5,14,5,1,0,Drizzle,0.39
2025-07-05 15:00:00,31.3,98,51,7,5,15,5,1,0,Drizzle,0.39
2025-07-05 16:00:00,31.4,89,51,7,5,16,5,1,0,Drizzle,0.38
2025-07-05 17:00:00,31.3,79,2,7,5,17,5,1,0,Partly Cloudy,0.81
2025-07-05 18:00:00,31.1,97,3,7,5,18,5,1,0,Overcast,0.62
2025-07-05 19:00:00,30.2,100,3,7,5,19,5,1,0,Overcast,0.61
2025-07-05 20:00:00,28.4,100,3,7,5,20,5,1,0,Overcast,0.58
2025-07-06 10:00:00,26.5,0,0,7,6,10,6,1,1,Clear,0.81
2025-07-06 11:00:00,28.3,2,0,7,6,11,6,1,1,Clear,0.92
2025-07-06 12:00:00,30.0,16,0,7,6,12,6,1,1,Clear,0.93
2025-07-06 13:00:00,31.1,8,0,7,6,13,6,1,1,Clear,0.99
2025-07-06 14:00:00,32.2,19,0,7,6,14,6,1,1,Clear,1.0
2025-07-06 15:00:00,32.7,23,1,7,6,15,6,1,0,Mostly Clear,0.91
2025-07-06 16:00:00,33.0,47,1,7,6,16,6,1,0,Mostly Clear,0.93
2025-07-06 17:00:00,32.8,64,2,7,6,17,6,1,0,Partly Cloudy,0.8
2025-07-06 18:00:00,32.2,96,3,7,6,18,6,1,0,Overcast,0.64
2025-07-06 19:00:00,30.8,90,3,7,6,19,6,1,0,Overcast,0.59
2025-07-06 20:00:00,29.6,40,1,7,6,20,6,1,0,Mostly Clear,0.9
2025-07-07 10:00:00,29.1,1,0,7,7,10,0,0,1,Clear,0.76
2025-07-07 11:00:00,28.5,82,53,7,7,11,0,0,0,Drizzle,0.29
2025-07-07 12:00:00,27.8,29,51,7,7,12,0,0,0,Drizzle,0.27
2025-07-07 13:00:00,31.0,8,0,7,7,13,0,0,1,Clear,0.9
2025-07-07 14:00:00,32.5,32,1,7,7,14,0,0,0,Mostly Clear,0.8
2025-07-07 15:00:00,32.7,90,3,7,7,15,0,0,0,Overcast,0.57
2025-07-07 16:00:00,24.3,66,63,7,7,16,0,0,0,Rain,0.21
2025-07-07 17:00:00,25.5,82,53,7,7,17,0,0,0,Drizzle,0.31
2025-07-07 18:00:00,26.2,48,1,7,7,18,0,0,0,Mostly Clear,0.8
2025-07-07 19:00:00,25.8,9,0,7,7,19,0,0,1,Clear,0.78
2025-07-07 20:00:00,25.5,45,1,7,7,20,0,0,0,Mostly Clear,0.73
2025-07-08 10:00:00,22.6,89,61,7,8,10,1,0,0,Rain,0.14
2025-07-08 11:00:00,23.6,68,51,7,8,11,1,0,0,Drizzle,0.26
2025-07-08 12:00:00,24.9,100,51,7,8,12,1,0,0,Drizzle,0.27
2025-07-08 13:00:00,25.9,100,51,7,8,13,1,0,0,Drizzle,0.29
2025-07-08 14:00:00,25.9,34,51,7,8,14,1,0,0,Drizzle,0.31
2025-07-08 15:00:00,26.7,15,51,7,8,15,1,0,0,Drizzle,0.3
2025-07-08 16:00:00,27.6,13,0,7,8,16,1,0,1,Clear,0.86
2025-07-08 17:00:00,27.9,22,1,7,8,17,1,0,0,Mostly Clear,0.8
2025-07-08 18:00:00,27.8,21,1,7,8,18,1,0,0,Mostly Clear,0.76
2025-07-08 19:00:00,27.3,17,0,7,8,19,1,0,1,Clear,0.82
2025-07-08 20:00:00,26.3,14,0,7,8,20,1,0,1,Clear,0.82
2025-07-09 10:00:00,23.3,100,3,7,9,10,2,0,0,Overcast,0.42
2025-07-09 11:00:00,24.5,100,3,7,9,11,2,0,0,Overcast,0.43
2025-07-09 12:00:00,25.5,100,3,7,9,12,2,0,0,Overcast,0.48
2025-07-09 13:00:00,26.2,100,3,7,9,13,2,0,0,Overcast,0.49
2025-07-09 14:00:00,26.3,100,3,7,9,14,2,0,0,Overcast,0.49
2025-07-09 15:00:00,25.6,100,53,7,9,15,2,0,0,Drizzle,0.34
2025-07-09 16:00:00,24.4,100,55,7,9,16,2,0,0,Drizzle,0.33
2025-07-09 17:00:00,24.7,100,51,7,9,17,2,0,0,Drizzle,0.3
2025-07-09 18:00:00,24.8,100,3,7,9,18,2,0,0,Overcast,0.52
2025-07-09 19:00:00,24.5,100,3,7,9,19,2,0,0,Overcast,0.48
2025-07-09 20:00:00,23.8,100,3,7,9,20,2,0,0,Overcast,0.5
2025-07-10 10:00:00,22.5,100,3,7,10,10,3,0,0,Overcast,0.45
2025-07-10 11:00:00,24.2,62,2,7,10,11,3,0,0,Partly Cloudy,0.61
2025-07-10 12:00:00,25.9,43,1,7,10,12,3,0,0,Mostly Clear,0.7
2025-07-10 13:00:00,27.0,27,1,7,10,13,3,0,0,Mostly Clear,0.76
2025-07-10 14:00:00,27.5,29,1,7,10,14,3,0,0,Mostly Clear,0.76
2025-07-10 15:00:00,28.0,58,51,7,10,15,3,0,0,Drizzle,0.31
2025-07-10 16:00:00,28.4,33,51,7,10,16,3,0,0,Drizzle,0.35
2025-07-10 17:00:00,26.9,80,53,7,10,17,3,0,0,Drizzle,0.33
2025-07-10 18:00:00,26.6,78,51,7,10,18,3,0,0,Drizzle,0.32
2025-07-10 19:00:00,26.6,26,1,7,10,19,3,0,0,Mostly Clear,0.72
2025-07-10 20:00:00,25.1,59,53,7,10,20,3,0,0,Drizzle,0.31
2025-07-11 10:00:00,24.7,46,1,7,11,10,4,0,0,Mostly Clear,0.63
2025-07-11 11:00:00,26.4,48,1,7,11,11,4,0,0,Mostly Clear,0.67
2025-07-11 12:00:00,27.7,18,51,7,11,12,4,0,0,Drizzle,0.29
2025-07-11 13:00:00,28.6,12,51,7,11,13,4,0,0,Drizzle,0.31
2025-07-11 14:00:00,29.3,16,51,7,11,14,4,0,0,Drizzle,0.3
2025-07-11 15:00:00,30.0,15,0,7,11,15,4,0,1,Clear,0.92
2025-07-11 16:00:00,30.4,45,1,7,11,16,4,0,0,Mostly Clear,0.85
2025-07-11 17:00:00,29.5,27,1,7,11,17,4,0,0,Mostly Clear,0.83
2025-07-11 18:00:00,28.2,48,51,7,11,18,4,0,0,Drizzle,0.34
2025-07-11 19:00:00,27.2,9,0,7,11,19,4,0,1,Clear,0.78
2025-07-11 20:00:00,26.3,8,0,7,11,20,4,0,1,Clear,0.77
2025-07-12 10:00:00,27.3,2,0,7,12,10,5,1,1,Clear,0.81
2025-07-12 11:00:00,29.0,15,51,7,12,11,5,1,0,Drizzle,0.33
2025-07-12 12:00:00,29.9,17,0,7,12,12,5,1,1,Clear,0.92
2025-07-12 13:00:00,30.7,10,0,7,12,13,5,1,1,Clear,1.0
2025-07-12 14:00:00,31.6,3,0,7,12,14,5,1,1,Clear,1.0
2025-07-12 15:00:00,32.3,20,1,7,12,15,5,1,0,Mostly Clear,0.95
2025-07-12 16:00:00,32.2,24,1,7,12,16,5,1,0,Mostly Clear,0.93
2025-07-12 17:00:00,31.9,23,1,7,12,17,5,1,0,Mostly Clear,0.93
2025-07-12 18:00:00,27.7,99,55,7,12,18,5,1,0,Drizzle,0.38
2025-07-12 19:00:00,28.0,95,3,7,12,19,5,1,0,Overcast,0.59
2025-07-12 20:00:00,27.5,59,2,7,12,20,5,1,0,Partly Cloudy,0.74
2025-07-13 10:00:00,26.1,70,2,7,13,10,6,1,0,Partly Cloudy,0.65
2025-07-13 11:00:00,27.5,55,2,7,13,11,6,1,0,Partly Cloudy,0.71
2025-07-13 12:00:00,29.0,7,0,7,13,12,6,1,1,Clear,0.92
2025-07-13 13:00:00,30.4,100,3,7,13,13,6,1,0,Overcast,0.59
2025-07-13 14:00:00,27.1,99,65,7,13,14,6,1,0,Rain,0.19
2025-07-13 15:00:00,25.2,95,63,7,13,15,6,1,0,Rain,0.2
2025-07-13 16:00:00,27.9,39,51,7,13,16,6,1,0,Drizzle,0.38
2025-07-13 17:00:00,26.3,85,61,7,13,17,6,1,0,Rain,0.2
2025-07-13 18:00:00,25.9,6,51,7,13,18,6,1,0,Drizzle,0.34
2025-07-13 19:00:00,26.6,9,0,7,13,19,6,1,1,Clear,0.91
2025-07-13 20:00:00,26.2,15,0,7,13,20,6,1,1,Clear,0.91
2025-07-14 10:00:00,23.0,100,3,7,14,10,0,0,0,Overcast,0.4
2025-07-14 11:00:00,24.4,100,3,7,14,11,0,0,0,Overcast,0.47
2025-07-14 12:00:00,24.7,100,51,7,14,12,0,0,0,Drizzle,0.26
2025-07-14 13:00:00,24.7,100,55,7,14,13,0,0,0,Drizzle,0.3
2025-07-14 14:00:00,24.7,100,61,7,14,14,0,0,0,Rain,0.21
2025-07-14 15:00:00,25.8,100,51,7,14,15,0,0,0,Drizzle,0.33
2025-07-14 16:00:00,26.5,94,51,7,14,16,0,0,0,Drizzle,0.32
2025-07-14 17:00:00,27.4,89,3,7,14,17,0,0,0,Overcast,0.52
2025-07-14 18:00:00,27.6,13,0,7,14,18,0,0,1,Clear,0.85
2025-07-14 19:00:00,26.2,64,53,7,14,19,0,0,0,Drizzle,0.29
2025-07-14 20:00:00,25.2,41,51,7,14,20,0,0,0,Drizzle,0.31
2025-07-15 10:00:00,25.1,97,3,7,15,10,1,0,0,Overcast,0.44
2025-07-15 11:00:00,26.4,29,1,7,15,11,1,0,0,Mostly Clear,0.68
2025-07-15 12:00:00,28.2,36,1,7,15,12,1,0,0,Mostly Clear,0.72
2025-07-15 13:00:00,29.1,96,3,7,15,13,1,0,0,Overcast,0.54
2025-07-15 14:00:00,30.0,97,3,7,15,14,1,0,0,Overcast,0.54
2025-07-15 15:00:00,30.4,100,3,7,15,15,1,0,0,Overcast,0.58
2025-07-15 16:00:00,30.6,100,3,7,15,16,1,0,0,Overcast,0.58
2025-07-15 17:00:00,30.3,100,3,7,15,17,1,0,0,Overcast,0.57
2025-07-15 18:00:00,29.9,100,51,7,15,18,1,0,0,Drizzle,0.35
2025-07-15 19:00:00,29.4,100,3,7,15,19,1,0,0,Overcast,0.5
2025-07-15 20:00:00,27.2,100,3,7,15,20,1,0,0,Overcast,0.47
2025-07-16 10:00:00,26.2,100,3,7,16,10,2,0,0,Overcast,0.41
2025-07-16 11:00:00,27.1,100,51,7,16,11,2,0,0,Drizzle,0.3
2025-07-16 12:00:00,27.9,100,51,7,16,12,2,0,0,Drizzle,0.28
2025-07-16 13:00:00,29.1,100,51,7,16,13,2,0,0,Drizzle,0.34
2025-07-16 14:00:00,28.6,100,51,7,16,14,2,0,0,Drizzle,0.32
2025-07-16 15:00:00,25.3,100,63,7,16,15,2,0,0,Rain,0.18
2025-07-16 16:00:00,24.0,100,63,7,16,16,2,0,0,Rain,0.17
2025-07-16 17:00:00,25.2,100,51,7,16,17,2,0,0,Drizzle,0.33
2025-07-16 18:00:00,26.3,55,2,7,16,18,2,0,0,Partly Cloudy,0.7
2025-07-16 19:00:00,26.7,100,3,7,16,19,2,0,0,Overcast,0.49
2025-07-16 20:00:00,24.1,100,61,7,16,20,2,0,0,Rain,0.17
2025-07-17 10:00:00,26.3,42,1,7,17,10,3,0,0,Mostly Clear,0.65
2025-07-17 11:00:00,27.4,13,51,7,17,11,3,0,0,Drizzle,0.3
2025-07-17 12:00:00,28.4,16,0,7,17,12,3,0,1,Clear,0.81
2025-07-17 13:00:00,28.9,68,2,7,17,13,3,0,0,Partly Cloudy,0.72
2025-07-17 14:00:00,29.5,10,0,7,17,14,3,0,1,Clear,0.88
2025-07-17 15:00:00,30.0,96,3,7,17,15,3,0,0,Overcast,0.58
2025-07-17 16:00:00,29.5,99,3,7,17,16,3,0,0,Overcast,0.58
2025-07-17 17:00:00,28.9,66,2,7,17,17,3,0,0,Partly Cloudy,0.72
2025-07-17 18:00:00,28.4,29,1,7,17,18,3,0,0,Mostly Clear,0.81
2025-07-17 19:00:00,27.5,42,1,7,17,19,3,0,0,Mostly Clear,0.7
2025-07-17 20:00:00,26.2,99,3,7,17,20,3,0,0,Overcast,0.47
2025-07-18 10:00:00,23.1,95,3,7,18,10,4,0,0,Overcast,0.42
2025-07-18 11:00:00,23.9,100,3,7,18,11,4,0,0,Overcast,0.47
2025-07-18 12:00:00,24.0,100,3,7,18,12,4,0,0,Overcast,0.48
2025-07-18 13:00:00,24.1,100,55,7,18,13,4,0,0,Drizzle,0.32
2025-07-18 14:00:00,23.8,100,61,7,18,14,4,0,0,Rain,0.17
2025-07-18 15:00:00,23.5,23,51,7,18,15,4,0,0,Drizzle,0.32
2025-07-18 16:00:00,25.4,21,1,7,18,16,4,0,0,Mostly Clear,0.79
2025-07-18 17:00:00,25.9,60,2,7,18,17,4,0,0,Partly Cloudy,0.68
2025-07-18 18:00:00,26.0,55,2,7,18,18,4,0,0,Partly Cloudy,0.71
2025-07-18 19:00:00,25.8,5,0,7,18,19,4,0,1,Clear,0.8
2025-07-18 20:00:00,25.2,19,0,7,18,20,4,0,1,Clear,0.82
2025-07-19 10:00:00,24.3,67,51,7,19,10,5,1,0,Drizzle,0.28
2025-07-19 11:00:00,25.5,88,51,7,19,11,5,1,0,Drizzle,0.32
2025-07-19 12:00:00,26.7,31,51,7,19,12,5,1,0,Drizzle,0.32
2025-07-19 13:00:00,27.8,87,51,7,19,13,5,1,0,Drizzle,0.37
2025-07-19 14:00:00,28.5,92,51,7,19,14,5,1,0,Drizzle,0.35
2025-07-19 15:00:00,29.1,23,1,7,19,15,5,1,0,Mostly Clear,0.91
2025-07-19 16:00:00,29.5,11,0,7,19,16,5,1,1,Clear,1.0
2025-07-19 17:00:00,29.6,3,0,7,19,17,5,1,1,Clear,1.0
2025-07-19 18:00:00,29.4,68,2,7,19,18,5,1,0,Partly Cloudy,0.82
2025-07-19 19:00:00,29.0,100,3,7,19,19,5,1,0,Overcast,0.61
2025-07-19 20:00:00,27.7,100,3,7,19,20,5,1,0,Overcast,0.57
2025-07-20 10:00:00,24.7,69,51,7,20,10,6,1,0,Drizzle,0.29
2025-07-20 11:00:00,25.8,100,51,7,20,11,6,1,0,Drizzle,0.34
2025-07-20 12:00:00,26.6,100,51,7,20,12,6,1,0,Drizzle,0.31
2025-07-20 13:00:00,26.9,99,51,7,20,13,6,1,0,Drizzle,0.36
2025-07-20 14:00:00,28.2,100,51,7,20,14,6,1,0,Drizzle,0.39
2025-07-20 15:00:00,28.3,100,51,7,20,15,6,1,0,Drizzle,0.38
2025-07-20 16:00:00,28.0,95,51,7,20,16,6,1,0,Drizzle,0.36
2025-07-20 17:00:00,28.1,11,0,7,20,17,6,1,1,Clear,1.0
2025-07-20 18:00:00,27.9,80,3,7,20,18,6,1,0,Overcast,0.6
2025-07-20 19:00:00,26.3,100,51,7,20,19,6,1,0,Drizzle,0.34
2025-07-20 20:00:00,24.8,100,51,7,20,20,6,1,0,Drizzle,0.32
2025-07-21 10:00:00,21.9,98,3,7,21,10,0,0,0,Overcast,0.39
2025-07-21 11:00:00,23.3,95,3,7,21,11,0,0,0,Overcast,0.44
2025-07-21 12:00:00,24.4,100,3,7,21,12,0,0,0,Overcast,0.49
2025-07-21 13:00:00,25.4,100,3,7,21,13,0,0,0,Overcast,0.49
2025-07-21 14:00:00,26.2,94,3,7,21,14,0,0,0,Overcast,0.49
2025-07-21 15:00:00,26.8,0,0,7,21,15,0,0,1,Clear,0.88
2025-07-21 16:00:00,26.9,0,0,7,21,16,0,0,1,Clear,0.86
2025-07-21 17:00:00,26.6,2,0,7,21,17,0,0,1,Clear,0.84
2025-07-21 18:00:00,26.2,2,0,7,21,18,0,0,1,Clear,0.85
2025-07-21 19:00:00,25.6,0,0,7,21,19,0,0,1,Clear,0.81
2025-07-21 20:00:00,23.9,0,0,7,21,20,0,0,1,Clear,0.77
2025-07-22 10:00:00,20.7,0,0,7,22,10,1,0,1,Clear,0.63
2025-07-22 11:00:00,22.8,13,0,7,22,11,1,0,1,Clear,0.75
2025-07-22 12:00:00,24.4,0,0,7,22,12,1,0,1,Clear,0.74
2025-07-22 13:00:00,25.5,85,3,7,22,13,1,0,0,Overcast,0.49
2025-07-22 14:00:00,26.4,86,3,7,22,14,1,0,0,Overcast,0.52
2025-07-22 15:00:00,27.0,0,0,7,22,15,1,0,1,Clear,0.89
2025-07-22 16:00:00,27.3,68,2,7,22,16,1,0,0,Partly Cloudy,0.67
2025-07-22 17:00:00,27.3,100,3,7,22,17,1,0,0,Overcast,0.51
2025-07-22 18:00:00,26.8,95,3,7,22,18,1,0,0,Overcast,0.53
2025-07-22 19:00:00,26.1,86,3,7,22,19,1,0,0,Overcast,0.48
2025-07-22 20:00:00,24.5,0,0,7,22,20,1,0,1,Clear,0.78
2025-07-23 10:00:00,24.2,0,0,7,23,10,2,0,1,Clear,0.7
2025-07-23 11:00:00,26.5,1,0,7,23,11,2,0,1,Clear,0.76
2025-07-23 12:00:00,28.2,0,0,7,23,12,2,0,1,Clear,0.82
2025-07-23 13:00:00,29.7,10,0,7,23,13,2,0,1,Clear,0.86
2025-07-23 14:00:00,31.0,21,1,7,23,14,2,0,0,Mostly Clear,0.8
2025-07-23 15:00:00,32.5,7,0,7,23,15,2,0,1,Clear,0.94
2025-07-23 16:00:00,33.4,56,2,7,23,16,2,0,0,Partly Cloudy,0.74
2025-07-23 17:00:00,32.2,96,3,7,23,17,2,0,0,Overcast,0.54
2025-07-23 18:00:00,31.8,99,3,7,23,18,2,0,0,Overcast,0.56
2025-07-23 19:00:00,31.6,66,2,7,23,19,2,0,0,Partly Cloudy,0.69
2025-07-23 20:00:00,30.1,76,2,7,23,20,2,0,0,Partly Cloudy,0.66
2025-07-24 10:00:00,27.3,6,0,7,24,10,3,0,1,Clear,0.71
2025-07-24 11:00:00,29.1,49,1,7,24,11,3,0,0,Mostly Clear,0.72
2025-07-24 12:00:00,30.9,73,2,7,24,12,3,0,0,Partly Cloudy,0.64
2025-07-24 13:00:00,31.5,71,51,7,24,13,3,0,0,Drizzle,0.32
2025-07-24 14:00:00,32.7,100,3,7,24,14,3,0,0,Overcast,0.53
2025-07-24 15:00:00,33.6,100,3,7,24,15,3,0,0,Overcast,0.58
2025-07-24 16:00:00,33.5,99,3,7,24,16,3,0,0,Overcast,0.54
2025-07-24 17:00:00,33.6,10,0,7,24,17,3,0,1,Clear,0.93
2025-07-24 18:00:00,33.7,4,0,7,24,18,3,0,1,Clear,0.9
2025-07-24 19:00:00,33.0,10,0,7,24,19,3,0,1,Clear,0.84
2025-07-24 20:00:00,31.8,9,0,7,24,20,3,0,1,Clear,0.84
2025-07-25 10:00:00,24.4,90,61,7,25,10,4,0,0,Rain,0.15
2025-07-25 11:00:00,27.8,97,3,7,25,11,4,0,0,Overcast,0.46
2025-07-25 12:00:00,29.8,11,0,7,25,12,4,0,1,Clear,0.81
2025-07-25 13:00:00,31.7,42,1,7,25,13,4,0,0,Mostly Clear,0.78
2025-07-25 14:00:00,33.4,31,1,7,25,14,4,0,0,Mostly Clear,0.8
2025-07-25 15:00:00,34.3,100,3,7,25,15,4,0,0,Overcast,0.56
2025-07-25 16:00:00,32.3,100,3,7,25,16,4,0,0,Overcast,0.58
2025-07-25 17:00:00,30.6,97,51,7,25,17,4,0,0,Drizzle,0.35
2025-07-25 18:00:00,27.1,99,61,7,25,18,4,0,0,Rain,0.2
2025-07-25 19:00:00,27.4,100,3,7,25,19,4,0,0,Overcast,0.51
2025-07-25 20:00:00,27.0,100,3,7,25,20,4,0,0,Overcast,0.49
2025-07-26 10:00:00,25.4,99,3,7,26,10,5,1,0,Overcast,0.49
2025-07-26 11:00:00,27.8,81,3,7,26,11,5,1,0,Overcast,0.56
2025-07-26 12:00:00,30.1,10,0,7,26,12,5,1,1,Clear,0.93
2025-07-26 13:00:00,31.7,21,51,7,26,13,5,1,0,Drizzle,0.35
2025-07-26 14:00:00,32.9,47,1,7,26,14,5,1,0,Mostly Clear,0.91
2025-07-26 15:00:00,33.3,81,3,7,26,15,5,1,0,Overcast,0.63
2025-07-26 16:00:00,33.5,97,3,7,26,16,5,1,0,Overcast,0.62
2025-07-26 17:00:00,32.7,39,51,7,26,17,5,1,0,Drizzle,0.37
2025-07-26 18:00:00,31.9,35,53,7,26,18,5,1,0,Drizzle,0.38
2025-07-26 19:00:00,25.2,100,63,7,26,19,5,1,0,Rain,0.21
2025-07-26 20:00:00,23.9,29,55,7,26,20,5,1,0,Drizzle,0.35
2025-07-27 10:00:00,24.5,100,63,7,27,10,6,1,0,Rain,0.18
2025-07-27 11:00:00,24.8,100,61,7,27,11,6,1,0,Rain,0.18
2025-07-27 12:00:00,26.4,100,51,7,27,12,6,1,0,Drizzle,0.34
2025-07-27 13:00:00,27.5,100,3,7,27,13,6,1,0,Overcast,0.56
2025-07-27 14:00:00,27.8,100,3,7,27,14,6,1,0,Overcast,0.61
2025-07-27 15:00:00,28.5,99,3,7,27,15,6,1,0,Overcast,0.61
2025-07-27 16:00:00,29.1,86,3,7,27,16,6,1,0,Overcast,0.65
2025-07-27 17:00:00,29.4,45,51,7,27,17,6,1,0,Drizzle,0.38
2025-07-27 18:00:00,28.9,25,51,7,27,18,6,1,0,Drizzle,0.38
2025-07-27 19:00:00,28.3,33,51,7,27,19,6,1,0,Drizzle,0.34
2025-07-27 20:00:00,27.0,14,51,7,27,20,6,1,0,Drizzle,0.35
2025-07-28 10:00:00,24.7,96,3,7,28,10,0,0,0,Overcast,0.45
2025-07-28 11:00:00,26.8,52,2,7,28,11,0,0,0,Partly Cloudy,0.62
2025-07-28 12:00:00,28.2,21,1,7,28,12,0,0,0,Mostly Clear,0.72
2025-07-28 13:00:00,29.3,25,1,7,28,13,0,0,0,Mostly Clear,0.8
2025-07-28 14:00:00,30.3,3,0,7,28,14,0,0,1,Clear,0.88
2025-07-28 15:00:00,31.1,1,0,7,28,15,0,0,1,Clear,0.93
2025-07-28 16:00:00,31.5,0,0,7,28,16,0,0,1,Clear,0.93
2025-07-28 17:00:00,31.6,2,0,7,28,17,0,0,1,Clear,0.93
2025-07-28 18:00:00,31.4,6,0,7,28,18,0,0,1,Clear,0.94
2025-07-28 19:00:00,30.9,8,0,7,28,19,0,0,1,Clear,0.84
2025-07-28 20:00:00,29.4,44,1,7,28,20,0,0,0,Mostly Clear,0.77
2025-07-29 10:00:00,26.7,49,1,7,29,10,1,0,0,Mostly Clear,0.63
2025-07-29 11:00:00,27.6,38,51,7,29,11,1,0,0,Drizzle,0.29
2025-07-29 12:00:00,28.7,87,51,7,29,12,1,0,0,Drizzle,0.3
2025-07-29 13:00:00,29.5,46,51,7,29,13,1,0,0,Drizzle,0.3
2025-07-29 14:00:00,30.1,100,3,7,29,14,1,0,0,Overcast,0.55
2025-07-29 15:00:00,30.9,97,3,7,29,15,1,0,0,Overcast,0.58
2025-07-29 16:00:00,31.1,13,0,7,29,16,1,0,1,Clear,0.89
2025-07-29 17:00:00,31.0,12,0,7,29,17,1,0,1,Clear,0.92
2025-07-29 18:00:00,29.5,42,51,7,29,18,1,0,0,Drizzle,0.32
2025-07-29 19:00:00,28.5,21,1,7,29,19,1,0,0,Mostly Clear,0.78
2025-07-29 20:00:00,27.8,77,2,7,29,20,1,0,0,Partly Cloudy,0.66
2025-07-30 10:00:00,27.0,25,1,7,30,10,2,0,0,Mostly Clear,0.62
2025-07-30 11:00:00,28.9,19,0,7,30,11,2,0,1,Clear,0.8
2025-07-30 12:00:00,30.3,19,51,7,30,12,2,0,0,Drizzle,0.31
2025-07-30 13:00:00,31.3,12,0,7,30,13,2,0,1,Clear,0.88
2025-07-30 14:00:00,32.3,19,0,7,30,14,2,0,1,Clear,0.87
2025-07-30 15:00:00,32.8,12,0,7,30,15,2,0,1,Clear,0.92
2025-07-30 16:00:00,33.1,100,3,7,30,16,2,0,0,Overcast,0.57
2025-07-30 17:00:00,33.1,58,2,7,30,17,2,0,0,Partly Cloudy,0.76
2025-07-30 18:00:00,32.5,8,0,7,30,18,2,0,1,Clear,0.89
2025-07-30 19:00:00,31.9,12,0,7,30,19,2,0,1,Clear,0.82
2025-07-30 20:00:00,30.0,16,0,7,30,20,2,0,1,Clear,0.84
2025-07-31 10:00:00,25.5,100,3,7,31,10,3,0,0,Overcast,0.43
2025-07-31 11:00:00,26.2,100,51,7,31,11,3,0,0,Drizzle,0.27
2025-07-31 12:00:00,27.1,72,51,7,31,12,3,0,0,Drizzle,0.3
2025-07-31 13:00:00,28.3,100,3,7,31,13,3,0,0,Overcast,0.55
2025-07-31 14:00:00,26.6,100,51,7,31,14,3,0,0,Drizzle,0.31
2025-07-31 15:00:00,27.8,100,3,7,31,15,3,0,0,Overcast,0.53
2025-07-31 16:00:00,24.6,100,51,7,31,16,3,0,0,Drizzle,0.32
2025-07-31 17:00:00,25.1,100,51,7,31,17,3,0,0,Drizzle,0.3
2025-07-31 18:00:00,23.8,100,55,7,31,18,3,0,0,Drizzle,0.32
2025-07-31 19:00:00,21.9,99,53,7,31,19,3,0,0,Drizzle,0.25
2025-07-31 20:00:00,20.5,100,51,7,31,20,3,0,0,Drizzle,0.25
2025-08-01 10:00:00,20.0,1,0,8,1,10,4,0,1,Clear,0.5
2025-08-01 11:00:00,21.7,1,0,8,1,11,4,0,1,Clear,0.57
2025-08-01 12:00:00,23.2,2,0,8,1,12,4,0,1,Clear,0.69
2025-08-01 13:00:00,24.8,51,2,8,1,13,4,0,0,Partly Cloudy,0.59
2025-08-01 14:00:00,25.7,94,3,8,1,14,4,0,0,Overcast,0.45
2025-08-01 15:00:00,26.2,53,2,8,1,15,4,0,0,Partly Cloudy,0.6
2025-08-01 16:00:00,26.2,58,2,8,1,16,4,0,0,Partly Cloudy,0.63
